Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
13200	-15813.7	-15823.06	9.361973	0.138461	0.0845022	0.0864506	0.100753	0.111192	0.0916545	0.104544	0.0748491	0.0849695	0.160373	0.058761	0.0931614	0.102279	0.105705	0.0906002	0.122423	0.126711	0.117349	0.120763	0.0949357	0.0711382	0.0982973	0.165066	0.0658164	0.0219459	0.0331812	0.0264887	0.0175863	0.0549508	0.0234634	0.0271319	0.0195172	0.0202577	0.0554159	0.103773	0.0290763	0.0524426	0.0305679	0.0337558	0.0591189	0.0207925	0.0284223	0.0527092	3.181353
13210	-15812.07	-15821.74	9.675626	0.12682	0.083484	0.0900996	0.0801175	0.120495	0.103262	0.125252	0.0705558	0.0988838	0.160016	0.0875253	0.0864206	0.117774	0.0904961	0.104509	0.121663	0.112204	0.116	0.120763	0.0942075	0.0936466	0.0866402	0.14346	0.0488757	0.0254169	0.0236749	0.0360325	0.0165548	0.0432223	0.0335263	0.0407862	0.0231339	0.0197838	0.0554159	0.0839917	0.0276492	0.041489	0.0213274	0.0253111	0.0612758	0.0200028	0.0324225	0.0357998	3.149988
13220	-15801.79	-15811.48	9.694609	0.125902	0.0853071	0.0993878	0.0969733	0.106219	0.0731047	0.127684	0.0832506	0.112497	0.167686	0.0765645	0.085031	0.0900523	0.100602	0.125395	0.121199	0.129979	0.0946395	0.113265	0.0685563	0.0883751	0.0728606	0.17643	0.0643342	0.0300394	0.0277472	0.0225365	0.0228591	0.0549748	0.0374627	0.0431227	0.0171707	0.0246005	0.0478521	0.0842904	0.0233229	0.0385972	0.038641	0.0206799	0.0470351	0.0248784	0.0208983	0.0360866	3.14809
13230	-15811.64	-15820.9	9.25884	0.125902	0.115175	0.0993878	0.0912357	0.108562	0.0708945	0.127684	0.0839118	0.104842	0.167686	0.0813969	0.0864151	0.0776087	0.0895568	0.125071	0.108238	0.135767	0.13336	0.125506	0.0620229	0.0969294	0.0733298	0.167674	0.043776	0.037031	0.0211941	0.025033	0.0224058	0.0663065	0.0208752	0.0439759	0.0257037	0.0286769	0.0373918	0.120942	0.0282411	0.0299091	0.0280171	0.0276444	0.0368466	0.0355134	0.0161829	0.037843	3.191667
13240	-15811.82	-15820.56	8.741352	0.149949	0.11143	0.0795008	0.0935496	0.111074	0.0790467	0.129288	0.0989633	0.100135	0.159469	0.102014	0.0972372	0.0907805	0.101925	0.0954136	0.125347	0.117593	0.111398	0.130723	0.0642984	0.0820896	0.0896672	0.14265	0.0539664	0.0404008	0.0352406	0.0234773	0.0268316	0.0549085	0.0349414	0.0339665	0.0171576	0.0216032	0.0372073	0.10752	0.0363638	0.0372041	0.0343234	0.0212439	0.0507805	0.0439497	0.0265842	0.0422039	3.243416
13250	-15810.17	-15819.75	9.572829	0.13039	0.124905	0.0892036	0.0836912	0.10752	0.0698731	0.129288	0.0795809	0.116336	0.159469	0.0727059	0.0991778	0.0967868	0.0893357	0.10463	0.0982574	0.118508	0.111398	0.131115	0.0949403	0.10492	0.0785026	0.160095	0.0396659	0.0376149	0.0299602	0.0213581	0.0298219	0.046504	0.0316937	0.040643	0.0218605	0.0221082	0.046351	0.0796301	0.0307498	0.0340421	0.0427787	0.0261952	0.0345495	0.0452092	0.0197682	0.0291342	3.160268
13260	-15809.85	-15818.64	8.798308	0.116999	0.0716406	0.101595	0.115331	0.129104	0.0655697	0.128572	0.0958727	0.0958187	0.169888	0.076914	0.0906864	0.0809407	0.104527	0.110026	0.123556	0.117406	0.109631	0.135787	0.0754249	0.105219	0.0920535	0.178103	0.054711	0.0235824	0.0389887	0.0239861	0.0371544	0.0559277	0.0218112	0.0357487	0.0237494	0.0268994	0.0503357	0.0832162	0.0305731	0.0208254	0.0301497	0.0193669	0.0536347	0.0327963	0.0335901	0.0500079	3.23772
13270	-15805.96	-15814.82	8.856513	0.13026	0.0838917	0.101595	0.0744223	0.116843	0.0762523	0.125258	0.102944	0.104661	0.160992	0.0694963	0.0879964	0.124654	0.103308	0.12665	0.124342	0.143017	0.123837	0.119638	0.0789546	0.0959631	0.0901902	0.152683	0.0512395	0.0258791	0.0264378	0.0196063	0.0236225	0.0559277	0.026685	0.0383697	0.0201991	0.0280378	0.0541049	0.098585	0.0224606	0.0394882	0.0299549	0.0105534	0.0471697	0.0380118	0.0255772	0.0321407	3.231899
13280	-15830.26	-15839.21	8.953964	0.149655	0.105083	0.0815656	0.073422	0.143623	0.0686871	0.152045	0.0834836	0.0916127	0.201686	0.0713496	0.0972349	0.0898479	0.0864391	0.0947673	0.115622	0.153641	0.117301	0.136687	0.0688164	0.103275	0.0595105	0.152683	0.0631876	0.0322716	0.0256437	0.035553	0.0205135	0.031605	0.0199147	0.0317242	0.0213909	0.0352187	0.0412686	0.0984671	0.0233451	0.0256361	0.0436381	0.0163898	0.0531408	0.0386661	0.0293443	0.037199	3.222154
13290	-15805.63	-15814.63	8.993348	0.150744	0.0965879	0.105239	0.0865385	0.12732	0.0839458	0.12257	0.075406	0.0928687	0.148459	0.0783677	0.0992921	0.113885	0.0933292	0.114596	0.113406	0.1024	0.116475	0.101594	0.0801263	0.0930947	0.069325	0.168951	0.0434743	0.0302946	0.0237335	0.0289046	0.0274738	0.0516531	0.0296255	0.0406579	0.0305739	0.0344737	0.0714134	0.0820919	0.0275377	0.0277116	0.0451675	0.0317818	0.0470416	0.0375831	0.0326698	0.0398299	3.218216
13300	-15810.99	-15819.62	8.630129	0.116773	0.0850628	0.092988	0.0939732	0.107052	0.086381	0.122244	0.0942676	0.0877921	0.148459	0.0827619	0.082199	0.0883295	0.0877121	0.124266	0.111186	0.152832	0.132796	0.135029	0.0840227	0.123439	0.0820685	0.191538	0.0559873	0.040031	0.0330694	0.0254575	0.023958	0.0557766	0.0377632	0.028577	0.0140891	0.0275315	0.049615	0.0911244	0.027518	0.0391035	0.0214955	0.0270234	0.0326188	0.040267	0.0277541	0.0426041	3.254538
13310	-15810.87	-15819.39	8.527261	0.127041	0.096072	0.102841	0.0954262	0.107052	0.0758019	0.122684	0.076678	0.0978714	0.154453	0.0838362	0.0884738	0.114448	0.0926707	0.118326	0.123415	0.135435	0.109483	0.115989	0.071195	0.0938037	0.0797138	0.165948	0.0510379	0.0225986	0.0326761	0.0368479	0.0245707	0.0720964	0.0338878	0.0343456	0.0350202	0.0340275	0.0827036	0.0957068	0.024759	0.0379227	0.0214955	0.0320691	0.0391397	0.0383282	0.0162567	0.0506771	3.264825
13320	-15808.02	-15817.35	9.322796	0.148809	0.0922602	0.0820567	0.104044	0.107052	0.0867733	0.126333	0.0759729	0.0984267	0.143361	0.0797552	0.0838339	0.107525	0.0924584	0.112995	0.128345	0.111152	0.0977139	0.0956666	0.0705762	0.0849212	0.0923787	0.184714	0.0525554	0.0233993	0.0349422	0.025349	0.02806	0.060264	0.0241959	0.0382586	0.0160007	0.0230272	0.0753234	0.0732104	0.0261333	0.0478202	0.0335161	0.0239782	0.0542361	0.0328814	0.03942	0.0455749	3.185271
13330	-15806.57	-15815.73	9.160232	0.153197	0.0962634	0.105118	0.103891	0.10825	0.0876361	0.128332	0.0759729	0.105278	0.154969	0.0835056	0.0710311	0.0952841	0.0847822	0.109093	0.128345	0.124109	0.117466	0.134028	0.0726342	0.0788596	0.0886528	0.168375	0.0566672	0.0260713	0.0281986	0.019902	0.0156169	0.0432619	0.0285923	0.0323439	0.0183218	0.0335206	0.0294952	0.0969285	0.028646	0.0399277	0.0402895	0.0229054	0.0645819	0.0340038	0.0182877	0.0488924	3.201527
13340	-15806.96	-15815.35	8.392753	0.144272	0.0867174	0.105118	0.0942754	0.11839	0.104529	0.138374	0.0815792	0.100976	0.160691	0.0923921	0.0755934	0.107607	0.0881149	0.111137	0.150713	0.150604	0.117466	0.122714	0.0717591	0.0844085	0.0781385	0.166967	0.0482377	0.020353	0.0253584	0.0274711	0.0234296	0.0721432	0.0281424	0.0412142	0.0218058	0.0251043	0.0472457	0.0929142	0.0314574	0.0345016	0.0355239	0.020288	0.0392785	0.0327514	0.0199352	0.0385834	3.278275
13350	-15809.41	-15818.42	9.015421	0.140762	0.10977	0.08917	0.100887	0.114444	0.0931212	0.0986688	0.0761627	0.0895419	0.160691	0.0684517	0.0736006	0.0840079	0.0890966	0.120604	0.153182	0.141742	0.1052	0.111414	0.0855899	0.0823197	0.0945761	0.178624	0.054281	0.0408048	0.0157559	0.0265946	0.031025	0.0591735	0.025921	0.0289443	0.010968	0.0214908	0.0596962	0.108696	0.0274996	0.0304453	0.03182	0.0346103	0.0595471	0.027886	0.0201542	0.0390681	3.216009
13360	-15812.35	-15821.29	8.94129	0.125293	0.0877152	0.0886066	0.0849181	0.120376	0.0959351	0.11117	0.0675024	0.0998542	0.166063	0.0924304	0.0661412	0.111558	0.103539	0.0915062	0.159779	0.11713	0.113966	0.129749	0.0705696	0.0953326	0.0840715	0.178624	0.0706325	0.0396579	0.0168786	0.0293402	0.0281852	0.0416255	0.0325552	0.0232976	0.016681	0.040514	0.0398613	0.0938575	0.0306019	0.0296612	0.0389151	0.0283846	0.0465156	0.0298255	0.0250049	0.0595963	3.223422
13370	-15817.52	-15825.46	7.942586	0.147239	0.0838528	0.103581	0.0908359	0.114926	0.0920411	0.11117	0.1032	0.104299	0.168066	0.0723113	0.0889551	0.115889	0.105759	0.0911551	0.1595	0.139309	0.12321	0.128685	0.0626838	0.0847196	0.091028	0.193514	0.0413861	0.0277156	0.02545	0.0315423	0.01379	0.0585434	0.0380249	0.0227497	0.0252414	0.0301524	0.0518137	0.115045	0.0184499	0.0203255	0.0430535	0.0232512	0.0477877	0.0300417	0.0391683	0.0438297	3.323292
13380	-15814.63	-15823.22	8.5886	0.139866	0.0834498	0.0955733	0.0743505	0.106066	0.0572364	0.11874	0.098059	0.101071	0.157339	0.0730068	0.0998259	0.0768489	0.103525	0.109184	0.136541	0.152819	0.133367	0.133672	0.0810043	0.0915821	0.0619898	0.200576	0.0519575	0.0230975	0.0214822	0.0298206	0.0244837	0.0554946	0.0345387	0.0343033	0.0201755	0.0208986	0.0486764	0.115045	0.0352883	0.0324419	0.0455193	0.0283002	0.039427	0.0321236	0.0278816	0.0520424	3.258691
13390	-15809.79	-15818.06	8.274048	0.129067	0.107531	0.0944982	0.10203	0.105273	0.0804148	0.129194	0.0832837	0.114423	0.151638	0.0632728	0.0820589	0.108986	0.113502	0.104818	0.137651	0.136739	0.12458	0.126599	0.0756143	0.0977007	0.0822068	0.176613	0.0651903	0.0417818	0.0160832	0.0198454	0.0200961	0.0649278	0.0257092	0.0305008	0.0172243	0.0188509	0.0579827	0.0944933	0.0301515	0.0395155	0.0459264	0.0409484	0.0531161	0.0355454	0.0114132	0.0331489	3.290146
13400	-15810.53	-15819.34	8.813028	0.149915	0.0903838	0.109827	0.0918608	0.11231	0.0858175	0.113646	0.0796537	0.0971869	0.161872	0.0642143	0.0938925	0.0949912	0.0978672	0.123114	0.108841	0.10844	0.121423	0.126599	0.0854715	0.10345	0.0822068	0.209814	0.0388789	0.0200199	0.012048	0.0278509	0.0353572	0.0578602	0.020367	0.035061	0.0281919	0.0143283	0.0362396	0.0950288	0.0369217	0.029028	0.0399484	0.044267	0.0628429	0.0327675	0.0299569	0.0264863	3.236248
13410	-15811.92	-15820.73	8.803804	0.133411	0.093291	0.103121	0.0996386	0.118398	0.0988735	0.111916	0.0762216	0.122474	0.162252	0.0778328	0.110118	0.0854146	0.086238	0.107513	0.140233	0.132093	0.133433	0.112017	0.0865299	0.0958154	0.0712238	0.149468	0.0472989	0.0177465	0.0257405	0.0376314	0.0246328	0.0514817	0.0269728	0.0269663	0.0305514	0.0192526	0.0496758	0.0994981	0.017994	0.0244442	0.0364899	0.0269727	0.0628429	0.0311414	0.0245232	0.0477864	3.23717
13420	-15813.25	-15822.11	8.860107	0.123179	0.093291	0.102397	0.0844984	0.124346	0.0794531	0.145687	0.0703529	0.0954335	0.145204	0.0771644	0.0900677	0.0885053	0.0993153	0.107513	0.1165	0.120331	0.134405	0.143582	0.0649268	0.0828041	0.106143	0.164532	0.0622096	0.0238607	0.0165889	0.0255025	0.0253129	0.0740522	0.0255256	0.055467	0.0221035	0.0241042	0.0463628	0.08302	0.0487698	0.0239347	0.0361299	0.0221016	0.0401976	0.0314046	0.0285721	0.0566893	3.23154
13430	-15809.59	-15818.24	8.64287	0.146928	0.0901193	0.0989551	0.0827458	0.102049	0.0876809	0.126232	0.0755301	0.101458	0.148967	0.0705101	0.0900677	0.0942456	0.0947488	0.0909741	0.152799	0.131007	0.116152	0.137943	0.0650796	0.102023	0.0976221	0.192707	0.0464047	0.0287507	0.0120523	0.0328426	0.0316935	0.0738052	0.0268071	0.0334005	0.0236429	0.0278071	0.0314785	0.0990138	0.0256605	0.0410148	0.0489071	0.0224274	0.0367427	0.0297276	0.0278829	0.0566572	3.253264
13440	-15807.65	-15816.69	9.04325	0.127372	0.0858085	0.111824	0.103337	0.114514	0.0727349	0.135772	0.0613983	0.100088	0.146995	0.0876468	0.0777331	0.082323	0.107295	0.0989625	0.140179	0.145877	0.125253	0.124544	0.0862428	0.0996967	0.0722818	0.171576	0.0510733	0.0340965	0.00948782	0.0340521	0.035049	0.0467904	0.032707	0.0351218	0.0167033	0.0211616	0.0329657	0.105419	0.0278115	0.0349765	0.0416582	0.0226905	0.0524414	0.0282798	0.0225103	0.0487771	3.213226
13450	-15818.91	-15827.21	8.305503	0.121801	0.098911	0.0882524	0.0963766	0.0823799	0.0992141	0.129694	0.0923699	0.0933951	0.176369	0.0709321	0.0854891	0.0941311	0.118965	0.107996	0.126195	0.145877	0.106257	0.140881	0.0737272	0.0865906	0.092891	0.159064	0.0752671	0.0224915	0.00918353	0.0304466	0.0211131	0.047343	0.0318955	0.0470339	0.0160048	0.0386613	0.0604229	0.105419	0.027579	0.0178201	0.0337569	0.0188511	0.0527241	0.0552791	0.0399965	0.0479516	3.287
13460	-15808.99	-15818.07	9.08359	0.141889	0.0872408	0.106394	0.10841	0.105531	0.0873327	0.126177	0.0756003	0.11467	0.163075	0.0602168	0.100084	0.0957685	0.088199	0.132921	0.124358	0.119083	0.127038	0.109575	0.0770521	0.081213	0.0802749	0.175418	0.0454823	0.0320014	0.0121798	0.038578	0.0357197	0.0368191	0.0320106	0.0471977	0.0295242	0.021115	0.043016	0.0823224	0.0377098	0.034513	0.0388404	0.0269628	0.0427112	0.0250343	0.0232271	0.0367065	3.209192
13470	-15810.8	-15819.55	8.751386	0.125559	0.117831	0.106336	0.0884708	0.128328	0.0765943	0.136072	0.0933474	0.0968932	0.165678	0.0678364	0.0791063	0.0948252	0.0921903	0.117856	0.112369	0.146338	0.101514	0.134701	0.0852489	0.0760259	0.0735923	0.175418	0.0483511	0.0341005	0.0213881	0.0276918	0.0227229	0.0509104	0.0328044	0.0481258	0.039326	0.0201961	0.0325635	0.0913026	0.0309888	0.0338498	0.0384216	0.026963	0.0461028	0.03909	0.0169705	0.0484136	3.242412
13480	-15806.34	-15816	9.66756	0.120293	0.0925187	0.115407	0.0885535	0.11229	0.088614	0.13657	0.0933929	0.084944	0.15178	0.0578151	0.0921427	0.0792317	0.0928124	0.107641	0.124725	0.112029	0.111745	0.120879	0.0733854	0.112122	0.0942919	0.186424	0.0420186	0.0246331	0.0147662	0.023889	0.0248936	0.0413439	0.0364409	0.0307769	0.0182062	0.0347288	0.0480797	0.0770854	0.0327916	0.0374397	0.0446527	0.0133931	0.0407552	0.0368875	0.0243227	0.0540843	3.150795
13490	-15805.51	-15814.62	9.113873	0.134901	0.0990412	0.111505	0.0867823	0.118323	0.0781786	0.131437	0.0705162	0.095181	0.141116	0.0757885	0.0900155	0.0956781	0.0761579	0.119215	0.127951	0.136314	0.112209	0.113233	0.091555	0.110262	0.0840126	0.17925	0.0637286	0.0335053	0.0123044	0.0222435	0.028776	0.0450295	0.0259028	0.0435323	0.0150168	0.0234297	0.0455084	0.0854967	0.0274553	0.0498817	0.0468578	0.0150196	0.0404592	0.0404975	0.0266004	0.0362964	3.206163
13500	-15812.88	-15821.83	8.957024	0.156991	0.0903882	0.0822673	0.0843446	0.103793	0.0781786	0.115261	0.0707749	0.111528	0.185211	0.06992	0.0751913	0.101201	0.102188	0.12176	0.116716	0.147737	0.13821	0.142343	0.091555	0.0672557	0.076278	0.171664	0.0409386	0.0231782	0.0165651	0.0259071	0.0179889	0.0503187	0.0381192	0.0382174	0.0222487	0.01942	0.0452239	0.099541	0.0372241	0.0369854	0.0324118	0.0190091	0.051976	0.0262995	0.0372974	0.0422216	3.221848
13510	-15806.81	-15816.86	10.05358	0.12565	0.1035	0.104874	0.104351	0.0942868	0.0837134	0.138114	0.0820004	0.0883925	0.176864	0.0711787	0.0788376	0.0798768	0.101297	0.10462	0.136735	0.110576	0.135358	0.12417	0.0656697	0.073746	0.063852	0.161538	0.0522723	0.0247051	0.0112593	0.0239916	0.0208755	0.040702	0.0263446	0.0286706	0.0210994	0.0319814	0.0505956	0.10071	0.0345469	0.0306594	0.0364541	0.0315477	0.0356082	0.0354866	0.022285	0.043197	3.112193
13520	-15803.01	-15812.8	9.791623	0.121473	0.0919245	0.0906212	0.0884678	0.101011	0.0780291	0.108382	0.0747547	0.100783	0.177825	0.0879182	0.0734625	0.0948006	0.0970872	0.0946508	0.128566	0.126328	0.101179	0.126044	0.0634845	0.101658	0.0991208	0.164561	0.0360691	0.0202138	0.0209447	0.0262736	0.0182201	0.0495562	0.0298794	0.0403515	0.0224884	0.0259891	0.0542416	0.083458	0.0418125	0.0282177	0.0413966	0.0325714	0.0615014	0.028436	0.0298784	0.0547559	3.138388
13530	-15808.15	-15817.41	9.262672	0.156973	0.0834275	0.0943343	0.0947163	0.124912	0.0807487	0.117048	0.0666174	0.117243	0.161575	0.0770274	0.0731384	0.095865	0.0769887	0.0997006	0.128566	0.127105	0.113285	0.120104	0.0824215	0.0949553	0.0865042	0.162727	0.0541102	0.0307916	0.0243519	0.0299181	0.0203669	0.0561637	0.0176211	0.0288501	0.0426019	0.0207455	0.0375214	0.0887639	0.0250983	0.0366198	0.0425596	0.0406157	0.0530925	0.0272092	0.0186038	0.0596965	3.191284
13540	-15808.61	-15817.28	8.668335	0.129741	0.0795016	0.11256	0.0911392	0.107212	0.0915855	0.130011	0.0955074	0.106896	0.202221	0.0759591	0.0932129	0.0835891	0.0872199	0.101907	0.122792	0.131137	0.101901	0.128634	0.0747253	0.075801	0.0756983	0.192284	0.0622856	0.0344902	0.0258874	0.0283627	0.0122867	0.0567397	0.0329768	0.0426603	0.0300285	0.0241692	0.0472175	0.104199	0.0322775	0.0190434	0.0320541	0.0236847	0.047147	0.0370861	0.017756	0.0491282	3.250717
13550	-15805.04	-15813.5	8.458419	0.124604	0.102702	0.105266	0.0993268	0.11236	0.0694017	0.10203	0.0861714	0.124692	0.1537	0.0866986	0.0778474	0.101808	0.103517	0.121545	0.134421	0.143093	0.12498	0.112573	0.0868624	0.0783742	0.0860422	0.175224	0.0485253	0.0269988	0.017578	0.0207159	0.0201951	0.0478234	0.0307225	0.0487243	0.0274179	0.0320764	0.0488298	0.0872227	0.020411	0.0283385	0.0415642	0.0352175	0.0556395	0.0379701	0.031215	0.0512835	3.271709
13560	-15812.74	-15820.61	7.864517	0.113908	0.102702	0.0960236	0.0972308	0.12295	0.0893634	0.145258	0.0912706	0.123515	0.166917	0.0728573	0.0778474	0.112653	0.102995	0.121612	0.15785	0.138237	0.119976	0.139088	0.103153	0.0823446	0.0775088	0.175421	0.0610586	0.0193402	0.0190094	0.0317903	0.0161795	0.0508898	0.0331051	0.027131	0.0270029	0.0250076	0.0354953	0.0920479	0.0307323	0.0297056	0.0385707	0.0314859	0.0437322	0.0290526	0.0196833	0.0393966	3.331099
13570	-15811.92	-15820.71	8.785376	0.120525	0.0948701	0.0888669	0.0920928	0.123409	0.0937516	0.136547	0.0584577	0.094523	0.165664	0.0871259	0.0919691	0.0972747	0.0879435	0.10841	0.11182	0.12094	0.10845	0.152675	0.0820115	0.102336	0.0867422	0.156053	0.0665097	0.0458297	0.0164321	0.0303108	0.0319755	0.0706957	0.024534	0.0461079	0.0202027	0.0136887	0.0592437	0.0855615	0.0302788	0.0321812	0.0371743	0.0316687	0.0331175	0.0329994	0.0182354	0.0498076	3.239013
13580	-15815.95	-15824.78	8.830373	0.140376	0.113927	0.11716	0.0756411	0.104573	0.0892861	0.140862	0.0878614	0.103087	0.155113	0.074761	0.0806247	0.0951965	0.0966464	0.119696	0.11182	0.120916	0.124303	0.0839013	0.0671878	0.102533	0.0930731	0.18356	0.04697	0.0216706	0.0281364	0.0130557	0.0337179	0.0706957	0.0201031	0.0437149	0.0146892	0.0285376	0.0462089	0.100939	0.0359412	0.0356446	0.0266315	0.0214217	0.0449924	0.0446633	0.0141414	0.060534	3.234513
13590	-15815.88	-15824.66	8.774123	0.137302	0.0942378	0.106695	0.110865	0.105077	0.0784316	0.11317	0.0710407	0.0953433	0.17511	0.0773773	0.0978786	0.0885842	0.106874	0.11158	0.125373	0.111357	0.091566	0.128503	0.10756	0.0819477	0.0870696	0.15333	0.0530809	0.0182767	0.0287294	0.021566	0.0296836	0.0637141	0.0345289	0.0501252	0.0157288	0.0269152	0.079416	0.103523	0.0250973	0.033908	0.0453733	0.0191878	0.0431779	0.042217	0.0123537	0.0372619	3.240138
13600	-15803.08	-15812.38	9.297286	0.128045	0.104682	0.110026	0.0702246	0.129433	0.0765054	0.126791	0.090007	0.0858841	0.171302	0.0773773	0.0974279	0.0870434	0.0972916	0.109329	0.11975	0.117829	0.115585	0.127048	0.0757633	0.0830767	0.07989	0.161029	0.0481419	0.0380347	0.0200587	0.0288342	0.0237896	0.0486396	0.0253558	0.0388476	0.010522	0.0314029	0.0668525	0.0877089	0.0224868	0.0305723	0.039643	0.0285204	0.0498111	0.0391343	0.0228271	0.0452994	3.187822
13610	-15811.89	-15820.09	8.200337	0.135646	0.102794	0.106484	0.108682	0.10602	0.0758268	0.140382	0.0670499	0.0938395	0.16593	0.0811868	0.0806296	0.0964778	0.110355	0.119707	0.11975	0.135427	0.131376	0.128552	0.0803389	0.0983291	0.0851796	0.16074	0.0478256	0.0371446	0.0482943	0.0270392	0.0224362	0.0497785	0.0242179	0.0399195	0.0126439	0.0196621	0.0809408	0.073068	0.0369365	0.0293603	0.0460649	0.0310878	0.054816	0.0285536	0.0231503	0.0338742	3.297517
13620	-15809.65	-15818.15	8.5066	0.141679	0.104581	0.0958837	0.0848553	0.0968385	0.0806697	0.127279	0.0975363	0.083514	0.2014	0.0811868	0.0814012	0.0880386	0.104638	0.119707	0.141234	0.112524	0.113745	0.12011	0.0874258	0.0916591	0.0837978	0.163273	0.0641764	0.0248912	0.0215574	0.0245849	0.0247559	0.0509444	0.0384965	0.036557	0.0311021	0.0404071	0.0635442	0.0770182	0.0248643	0.02441	0.032231	0.032714	0.0438047	0.0325374	0.0279663	0.0473505	3.266891
13630	-15808.2	-15816.9	8.695139	0.118214	0.102397	0.112927	0.0975012	0.0991537	0.0689757	0.11471	0.109896	0.0985193	0.173925	0.0857893	0.0871151	0.104356	0.0829622	0.116029	0.105508	0.147523	0.113255	0.126175	0.0763999	0.0882426	0.0799966	0.180726	0.0499556	0.0323763	0.0217938	0.0281589	0.0322395	0.0728793	0.0342178	0.0440378	0.0217817	0.0265108	0.051094	0.0874538	0.019571	0.0341634	0.0374111	0.0321757	0.0400541	0.040864	0.0222519	0.0287501	3.248037
13640	-15808.54	-15816.37	7.826213	0.140101	0.10778	0.112927	0.0943367	0.0994103	0.08125	0.131972	0.0754204	0.0807829	0.17868	0.075303	0.0788765	0.0816215	0.0952133	0.108498	0.109648	0.134424	0.113255	0.155099	0.0882112	0.0927447	0.0970127	0.179518	0.0472877	0.0321467	0.0192379	0.0414537	0.0360764	0.0658802	0.0307738	0.0379217	0.0191934	0.0314046	0.0581644	0.0975591	0.0367306	0.0270964	0.0384451	0.0341902	0.0592719	0.0294549	0.0263576	0.0541978	3.334929
13650	-15809.13	-15818.7	9.576175	0.119487	0.104363	0.0906099	0.0831266	0.108141	0.0786968	0.137479	0.0852926	0.0962375	0.158134	0.070633	0.0788765	0.0983908	0.0956462	0.125637	0.11587	0.126421	0.101814	0.0981946	0.0859463	0.0779227	0.0924373	0.189992	0.0400134	0.0244207	0.0142988	0.0207425	0.0488434	0.0376564	0.0233588	0.0355846	0.0198571	0.0265429	0.0540971	0.09033	0.0374938	0.0310401	0.0331441	0.0300736	0.0579583	0.0559834	0.0181501	0.0409957	3.159933
13660	-15815.67	-15824.77	9.103406	0.119095	0.127641	0.0973604	0.0843903	0.0848524	0.0779085	0.132855	0.101725	0.100672	0.176081	0.079912	0.0755721	0.105549	0.115316	0.105308	0.100807	0.109967	0.101372	0.105979	0.0785252	0.0779227	0.0903011	0.173697	0.0638492	0.0319048	0.0208908	0.0220789	0.030292	0.0596273	0.0303442	0.0266074	0.016598	0.0213677	0.0641669	0.0926265	0.0345395	0.0345325	0.0503857	0.0356287	0.0481875	0.0235874	0.0258642	0.051321	3.20721
13670	-15804.23	-15813.64	9.407903	0.136979	0.0877813	0.096922	0.0862503	0.125651	0.0719708	0.111805	0.0784019	0.101096	0.162797	0.0781142	0.0806443	0.112237	0.0977138	0.0954812	0.116117	0.113941	0.120184	0.11487	0.089677	0.0720497	0.0731331	0.171435	0.054974	0.0393077	0.0261628	0.0220658	0.026732	0.0721016	0.0196631	0.0429371	0.0234057	0.0148342	0.0531322	0.0906651	0.0311953	0.034505	0.0381597	0.0351526	0.0487934	0.0391916	0.021391	0.0471386	3.17676
